fold,feature,importance_mean,importance_std
3,NDRE__p01,0.00034918900034888734,0.0002957330621368437
3,NDRE__p02,-5.843767727908844e-05,0.00011189361549113208
3,NDRE__p03,-0.0012973358195563778,0.0
3,NDRE__p04,-0.0008972812876353042,2.9502771678818762e-05
3,NDRE__p05,-0.00010699731174590443,0.0
3,NDRE__p06,0.0,0.0
3,NDRE__p07,-0.0002851432447610325,0.0004207264505217134
3,NDRE__p08,-0.0004887728674262404,2.9256278877426434e-05
3,NDRE__p09,0.038307250155997286,0.0
3,NDRE__p10,0.002970502976538003,0.002261800332688413
3,NDRE__p11,-0.00012217614516185638,0.0
3,NDRE__p12,9.876444742362711e-05,0.000936599547003425
3,NDRE__p13,0.0,0.0
3,NDRE__p14,0.002064927266167027,0.00014401259797158783
3,NDRE__p15,-0.0029180088655240133,0.0006994385917990509
3,NDRE__p16,0.0,0.0
3,NDRE__p17,-0.0004636273366863952,0.00040415117927009026
3,NDRE__p18,-0.000493130108365214,0.000433653950948909
3,NDRE__p19,-0.0035946194433510437,0.0011431985527273203
3,NDRE__p20,-0.0009557460611677449,0.0009557460611677449
3,GNDVI__p00,0.038062322414115335,0.0006486679097781889
3,GNDVI__p01,-0.0012108977046829672,0.0012108977046829672
3,GNDVI__p02,-0.005182556206719341,0.0007496332637909331
3,GNDVI__p03,-0.0011092851368624812,0.0011092851368624812
3,GNDVI__p04,0.0005950997943094949,0.0
3,GNDVI__p05,-0.0003373789987146103,0.0005303995172418752
3,GNDVI__p06,0.0,0.0
3,GNDVI__p07,0.0,0.0
3,GNDVI__p08,0.0,0.0
3,GNDVI__p09,0.0,0.0
3,GNDVI__p10,-0.001981558341073275,0.0027505777855465485
3,GNDVI__p11,-0.0017701997925310964,0.00038389914466815944
3,GNDVI__p12,-0.0022798962995231875,0.0
3,GNDVI__p13,-0.00045951658854881394,0.0
3,GNDVI__p14,0.0002592485246189491,0.0004448850879688604
3,GNDVI__p15,0.0,0.0
3,GNDVI__p16,0.0014912923558501878,0.0015411339926203194
3,GNDVI__p17,-0.00011176461089837386,0.0001317355387165653
3,GNDVI__p18,-0.004302753396429659,0.004168256394498748
3,GNDVI__p19,0.0,0.0
3,GNDVI__p20,-0.00011206575624617132,0.0007071655505556662
3,EVI__p00,-0.00045951658854881394,0.0
3,EVI__p01,-0.001708143539138507,0.0
3,EVI__p02,-0.0014599609227063381,0.0015134168609183818
3,EVI__p03,-0.00043388925797824274,0.00043388925797824274
3,EVI__p04,0.0,0.0
3,EVI__p05,-0.0014242986118593592,0.0005565200959028738
3,EVI__p06,0.0,0.0
3,EVI__p07,0.0,0.0
3,EVI__p08,-0.00040961565340091877,0.00040961565340091877
3,EVI__p09,-0.001660783838607266,0.0001775038935599993
3,EVI__p10,-0.0049673961600644745,0.002748825886339512
3,EVI__p11,-0.0012494538613803674,0.00043022255457852987
3,EVI__p12,-0.00047001674500815604,0.0004105405875918511
3,EVI__p13,-0.007278243086167285,0.0012540860111077412
3,EVI__p14,0.0006842318404192416,0.0007340734771893731
3,EVI__p15,0.0008586430966117942,0.0004290623133582361
3,EVI__p16,0.0002208398107621523,0.00027068144753228385
3,EVI__p17,-0.00019190938383201184,0.0004546121528181124
3,EVI__p18,-0.0016611153257894418,0.00030800308558043277
3,EVI__p19,-0.005069919415216145,0.0004350657642623601
3,EVI__p20,-0.004172835636294697,0.0016744822262209913
3,LSWI__p00,-2.4042924891082285e-05,0.00010096535401268869
3,LSWI__p01,-0.0017407204938692245,0.0004225439732618852
3,LSWI__p02,-0.005069417522970049,0.0004074128609653782
3,LSWI__p03,7.540348576087763e-05,7.540348576087763e-05
3,LSWI__p04,-0.0017581883536700593,0.0004050761134610503
3,LSWI__p05,-0.00032449257429184586,0.00020838396174005513
3,LSWI__p06,0.0,0.0
3,LSWI__p07,-0.0006486679097781889,0.0006486679097781889
3,LSWI__p08,-0.0006486679097781889,0.0006486679097781889
3,LSWI__p09,-0.0065361425826541975,0.0065361425826541975
3,LSWI__p10,-0.0008943243019537694,0.0004786720561195945
3,LSWI__p11,-0.002189361791800265,2.6097324669155375e-05
3,LSWI__p12,-0.004458883662480484,0.0010461015169980215
3,LSWI__p13,-0.000415925331517325,0.0003089280197714206
3,LSWI__p14,0.0,0.0
3,LSWI__p15,-0.0005399829363176845,0.0005355398233920505
3,LSWI__p16,-0.0006371143936192147,0.00043388925797824274
3,LSWI__p17,-0.0004397955682244603,0.00018220968770102375
3,LSWI__p18,-9.092124192866535e-06,0.0008644999274914911
3,LSWI__p19,0.0019100241861570444,0.0
3,LSWI__p20,-0.0016930794095723345,0.0010770732384114134
3,S1A_VV__p00,-0.001456646886308255,0.0032353624396213587
3,S1A_VV__p01,0.008713284750804268,0.0013969391988279123
3,S1A_VV__p02,-0.002392606557410637,0.002191540653079138
3,S1A_VV__p03,-0.0019460282606520163,0.0008241243873317317
3,S1A_VV__p04,-0.0021980086496351803,0.0010326223658036204
3,S1A_VV__p05,-0.0026487928283034923,0.00043022255457852987
3,S1A_VV__p06,0.036929276700088026,0.0004843778042491198
3,S1A_VV__p07,0.000441713835629326,0.00029925928502025356
3,S1A_VV__p08,-0.0008644711953873785,3.3073205691069862e-06
3,S1A_VV__p09,-0.0003534850033132808,0.0006261641316201993
3,S1A_VV__p10,-0.0003463444843324337,0.00026966168682848735
3,S1A_VV__p11,-0.00032821468656543673,0.00026873852914913177
3,S1A_VV__p12,-0.004171046279144303,0.00551533810044999
3,S1A_VV__p13,-0.0006480318777298266,8.327534299040762e-05
3,S1A_VV__p14,-0.003985116730179317,0.0028782457126608207
3,S1A_VV__p15,-0.0029180088655240133,0.0006994385917990509
3,S1A_VV__p16,-0.0021579759598690518,0.00043092694443847
3,S1A_VV__p17,0.0,0.0
3,S1A_VV__p18,-0.0007903852791965038,0.0008888616208715394
3,S1A_VV__p19,0.00021534724378852177,0.0006258017648624326
3,S1A_VV__p20,-0.0008804159429588732,0.012538559731888305
3,S1A_VH__p00,-0.0018666066662670344,0.00029665780086407523
3,S1A_VH__p01,0.0018861627430973027,0.002160764134753773
3,S1A_VH__p02,-0.00040961565340091877,0.00040961565340091877
3,S1A_VH__p03,-0.0036906404760349287,0.0009422652494280592
3,S1A_VH__p04,-0.0004883128480421273,0.00043847121127199573
3,S1A_VH__p05,0.0005234231691652602,0.0008784262040526514
3,S1A_VH__p06,-0.0022306118066453273,0.00011666607257679318
3,S1A_VH__p07,-5.9476157416304964e-05,0.0
3,S1A_VH__p08,-0.00048239359004784155,0.0005532921794259293
3,S1A_VH__p09,-0.0036657807880876303,0.00231860333176101
3,S1A_VH__p10,-0.0003119288878531967,0.0005558496281032888
3,S1A_VH__p11,-0.0017223270311673977,0.0023174268254768926
3,S1A_VH__p12,-0.0001812808566240276,0.00027659973813012884
3,S1A_VH__p13,-0.0007980359180460306,0.00046142502561699605
3,S1A_VH__p14,-0.00035111801262344144,0.0009462178069329363
3,S1A_VH__p15,-0.0029180088655240133,0.0006994385917990509
3,S1A_VH__p16,1.3078036843000573e-05,0.002434873446208935
3,S1A_VH__p17,-0.0029180088655240133,0.0006994385917990509
3,S1A_VH__p18,-0.00027229029760306167,0.0007043353984812484
3,S1A_VH__p19,0.011639588201635437,0.001511877420259905
3,S1A_VH__p20,0.001398245819336702,0.001398245819336702
3,S1A_VVminusVH__p00,-0.00818386945444538,0.0010763201724027782
3,S1A_VVminusVH__p01,-0.002548118768967572,0.000769230769230772
3,S1A_VVminusVH__p02,-0.00015810293219042926,0.0009187492862697266
3,S1A_VVminusVH__p03,-0.001720508704330992,0.0004980615693939705
3,S1A_VVminusVH__p04,0.00046896512778257793,0.0029140660504999583
3,S1A_VVminusVH__p05,-0.0005653642521250835,4.841011845060916e-05
3,S1A_VVminusVH__p06,-0.000616006171160921,0.0
3,S1A_VVminusVH__p07,-0.000101612567820486,0.000101612567820486
3,S1A_VVminusVH__p08,-0.0010889916549702283,0.0003309792090707697
3,S1A_VVminusVH__p09,-0.0022244318245600303,0.0006028112135263719
3,S1A_VVminusVH__p10,-0.00036840417718767005,0.0003089280197713651
3,S1A_VVminusVH__p11,0.038766766744546155,0.0
3,S1A_VVminusVH__p12,7.126514611102697e-05,0.0006477770197282628
3,S1A_VVminusVH__p13,-5.5384950486625506e-05,0.0006504847447961204
3,S1A_VVminusVH__p14,-0.0013422483512116057,0.0010795470581543287
3,S1A_VVminusVH__p15,-0.003661921926310846,0.003694537163472039
3,S1A_VVminusVH__p16,-0.00044027866630000356,0.00044027866630000356
3,S1A_VVminusVH__p17,-0.003617447457323064,0.0
3,S1A_VVminusVH__p18,-0.0008435049113791893,0.00022749874021826821
3,S1A_VVminusVH__p19,-0.001464385727999673,0.0006495600060688611
3,S1A_VVminusVH__p20,-0.0008332588980087263,0.0001571874545279739
3,S1D_VV__p00,-0.0012113366902918865,0.00013067312624259753
3,S1D_VV__p01,0.0,0.0
3,S1D_VV__p02,-0.003964907179906968,0.0036940783266417865
3,S1D_VV__p03,0.00011440998261860735,0.00031763511825957935
3,S1D_VV__p04,-0.0020396498645885164,0.00033150632545000946
3,S1D_VV__p05,-0.000748886995515341,0.0005273768753127905
3,S1D_VV__p06,-0.001519152388101297,1.0531957675696813e-05
3,S1D_VV__p07,-0.0008972812876353042,2.9502771678818762e-05
3,S1D_VV__p08,-0.002138209030038446,0.00037411803900397333
3,S1D_VV__p09,0.018774065154160607,0.019010141110418793
3,S1D_VV__p10,0.0,0.0
3,S1D_VV__p11,-0.00010816412419084598,5.832248742071444e-05
3,S1D_VV__p12,-0.006218277284268825,0.002385553103720295
3,S1D_VV__p13,0.0007401831583795926,0.00015184355839642505
3,S1D_VV__p14,0.0005089181782217955,5.0013920539992984e-05
3,S1D_VV__p15,-0.005312066414617567,0.0011687340219581621
3,S1D_VV__p16,-0.002457391638439721,0.0011600558188833432
3,S1D_VV__p17,-0.004838078786594757,0.0
3,S1D_VV__p18,0.000899101761387161,0.0008933812975050193
3,S1D_VV__p19,0.004177167618393818,0.0016502354851421486
3,S1D_VV__p20,-0.0006613879981965387,0.00040961565340091877
3,S1D_VH__p00,0.0,0.0
3,S1D_VH__p01,-9.412249646906234e-05,0.00027671573499205016
3,S1D_VH__p02,-2.9738078708152482e-05,2.9738078708152482e-05
3,S1D_VH__p03,-0.0007458613323314545,0.0008303601613828815
3,S1D_VH__p04,-0.001519693896598201,0.0011056184334627128
3,S1D_VH__p05,-0.00566734016498352,0.0014674283812855793
3,S1D_VH__p06,-0.00017000397976887904,0.00010082487349630243
3,S1D_VH__p07,-0.0033957469437215226,0.0010292573409494965
3,S1D_VH__p08,-0.00658071510259417,8.576934505066802e-05
3,S1D_VH__p09,-0.011439627618771792,0.0007903867230822093
3,S1D_VH__p10,-0.0006365693667173822,6.930032856536372e-05
3,S1D_VH__p11,-0.001124059828617796,0.00012831862203321887
3,S1D_VH__p12,-0.0017621959945919585,0.0031931239414736134
3,S1D_VH__p13,-0.0008847538708400271,0.0015430406232905258
3,S1D_VH__p14,0.0,0.0
3,S1D_VH__p15,-0.000101612567820486,0.000101612567820486
3,S1D_VH__p16,-5.5384950486625506e-05,0.0006504847447961204
3,S1D_VH__p17,-0.0001363393608234953,0.0007314391551329902
3,S1D_VH__p18,-0.0004058359801618616,0.0028915993462392264
3,S1D_VH__p19,0.004205608905118008,0.0011250096030883117
3,S1D_VH__p20,-0.005874813163423365,0.00031317545315540096
3,S1D_VVminusVH__p00,-0.0005779018559498306,0.0002898766600066549
3,S1D_VVminusVH__p01,-0.002016639565699585,0.0
3,S1D_VVminusVH__p02,0.0004320451008781867,0.0
3,S1D_VVminusVH__p03,-0.0018281848002095202,0.001642548236859609
3,S1D_VVminusVH__p04,-0.0018331356172974211,0.00038543465642754127
3,S1D_VVminusVH__p05,-0.003921756483920846,0.001276150544168131
3,S1D_VVminusVH__p06,0.0016920730325004352,1.500462372519551e-05
3,S1D_VVminusVH__p07,-0.0007003588411006734,0.0002683769317140816
3,S1D_VVminusVH__p08,-0.007875567904123054,0.002090765193634908
3,S1D_VVminusVH__p09,-0.0023788554692054376,0.00043111445540547355
3,S1D_VVminusVH__p10,-9.918335677261414e-06,3.992330109287012e-05
3,S1D_VVminusVH__p11,-0.00011286677036628778,6.302513359615625e-05
3,S1D_VVminusVH__p12,-0.0017983409018546281,0.0031096946149325178
3,S1D_VVminusVH__p13,-0.0009557460611677449,0.0009557460611677449
3,S1D_VVminusVH__p14,-0.0006486679097781889,0.0006486679097781889
3,S1D_VVminusVH__p15,6.900428259082325e-05,0.00011736627653757825
3,S1D_VVminusVH__p16,-5.5384950486625506e-05,0.0006504847447961204
3,S1D_VVminusVH__p17,-0.0019200954423793104,0.000298474831345652
3,S1D_VVminusVH__p18,-0.0003003746210901437,0.000381145005859701
3,S1D_VVminusVH__p19,-6.432763184444079e-05,4.851474428135827e-06
3,S1D_VVminusVH__p20,-0.0023747165625536415,0.0011617703237578325
